ObjectID,GlobalID,Found Date,Found_UUID,Linked_Incident_UUID,Linked_Team,Linked_Incident_Date,How Were the Subject(s) Found?,Specify Other for How Subject(s) Were Found,Subject Mobility and Responsiveness,ParentGlobalID,CreationDate,Creator,EditDate,Editor,x,y
379,48077036-79f9-473b-892a-0631b1b825c2,6/8/2021 8:35:00 PM,,2fb42343-9cdd-4dc0-a6ac-eb17bf0d0cd4,Idaho_Mtn_SAR,6/8/2021 4:19:00 PM,INVESTIGATIVE,,Mobile_and_Responsive,81f122cc-3c34-43ca-8f6d-be85ac227ade,6/9/2021 6:49:04 PM,E60135Hub,6/11/2021 12:00:28 AM,MRA_Admin,-116.93222,43.78442
504,5b7010a4-482e-4c27-af28-35b826fc4822,1/6/2021 4:30:00 PM,,ecfc97ef-b6af-425f-a17b-ac986aa6e24d,Coconino_Co_Sheriffs_SAR_Unit,1/6/2021 8:45:00 AM,SELF-RESCUED,,Mobile_and_Responsive,5cd2b33f-2409-4532-9684-0a8a90d53c5e,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:29 AM,MRA_Admin,-112.7722,35.6828
505,4d3ee60c-6f46-4256-993b-04f6b9ba0cac,1/17/2021 1:30:00 AM,,a71cd615-0420-4c1c-84fb-c872c02bff62,Coconino_Co_Sheriffs_SAR_Unit,1/16/2021 11:00:00 PM,CONFINEMENT,,Mobile_and_Unresponsive,bdb57e90-d5bb-48eb-b004-14de35af3ba5,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:29 AM,MRA_Admin,-111.7334,34.8887
506,fb1a2aa7-0509-4432-bd5e-04de88dbe4c7,1/27/2021 2:17:00 AM,,dcd40365-cf79-47f5-a483-6367eb3e1aeb,Park_County_SAR,1/27/2021 2:15:00 AM,OTHER,Subject returned to vehicle before teams responded,Mobile_and_Responsive,49f3ed2c-e36e-449e-a7f9-23ee1afc23d3,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:29 AM,MRA_Admin,-105.52134,38.7516900000001
507,3e1d1e17-1912-4cf3-98fa-1fbf8f862977,1/29/2021 11:00:00 PM,,624c91bd-5848-40d0-b0bd-afd1818c7c7a,Coconino_Co_Sheriffs_SAR_Unit,1/28/2021 7:45:00 PM,"INVESTIGATIVE,PATROL",,Mobile_and_Responsive,6d6a723b-fa06-4ce7-980d-2e05d4ff914c,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:30 AM,MRA_Admin,-111.4621,36.9199
508,734c3b12-117e-4912-8f83-ddaba05e799a,,,0ad0c575-805c-4381-a5c2-3289d74016f1,Coconino_Co_Sheriffs_SAR_Unit,2/2/2021 11:30:00 PM,"CONFINEMENT,GROUND_TEAM",,Mobile_and_Responsive,0f005f10-1845-46a5-a8ff-15073ea8f5f8,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:30 AM,MRA_Admin,-111.7179,35.3058
509,7bd7cdc1-8095-4499-8415-048fc959567e,11/15/2020 6:45:00 AM,,77db65de-f944-411e-9c40-23c8ff4520ae,Garfield_County_SAR,11/15/2021 4:30:00 AM,SELF-RESCUED,,Mobile_and_Responsive,7302f5c0-ce71-4af2-bf6c-871ebd7bcec8,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:30 AM,MRA_Admin,-108.217271896,39.979754578
510,b1fb0a83-ef09-4d80-a972-d961e1964d7d,2/14/2021 2:00:00 PM,,eb0ff2b8-9206-4e47-9a66-fb3ef63c9f18,Coconino_Co_Sheriffs_SAR_Unit,2/14/2021 10:30:00 AM,GROUND_TEAM,,Mobile_and_Responsive,d2b5f79a-b81c-4bfe-8006-cf147895709f,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:30 AM,MRA_Admin,-111.632,34.9408
511,49b35864-c17a-4c17-91e4-265e837f3ba2,1/29/2021 11:29:00 AM,,25da3e05-e165-4e3e-98b4-69ea4a0939de,Rocky_Mtn_Rescue_Group,1/29/2021 4:49:00 AM,OTHER,Cell phone response via MLA software,Mobile_and_Responsive,dd299c22-1778-4d6a-9a38-9e25a47aa05a,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:30 AM,MRA_Admin,-105.644048013,39.9401016310001
512,928baf30-2d57-41d8-99b9-4003eb3dfc3f,,,01424c70-f50f-4e64-a320-f78961f4532a,Grand_County_SAR,1/23/2021 9:02:00 PM,SELF-RESCUED,,Mobile_and_Responsive,581c9700-3fd6-45bc-9836-8e1b971b4482,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:31 AM,MRA_Admin,-105.77444,39.8009500000001
513,2f235081-63c6-4804-9dbb-882dc6cbe171,3/1/2021 1:00:00 AM,,12b4ef53-d3df-4c79-8a36-0dfa4f0abc8b,Coconino_Co_Sheriffs_SAR_Unit,2/28/2021 11:45:00 PM,PATROL,,Immobile_and_Unresponsive,b1a9d6b4-6c40-434c-9b6e-36d8d4cff4b2,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:31 AM,MRA_Admin,-111.6287,35.1795000000001
514,63084ed2-2320-4efe-aae0-0a97e1deb2b3,2/3/2021 8:15:00 AM,,6ef0faee-6118-4e65-83d4-fe50fcaec46e,Idaho_Mtn_SAR,2/3/2021 3:45:00 AM,AIRCRAFT-HELICOPTER,,Immobile_and_Unresponsive,701b2e24-fe3f-4087-ae10-ceb3de6acb1c,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:31 AM,MRA_Admin,-115.9347,43.52435
515,9e18c513-0555-4d95-a4a2-f78734dd54d4,2/5/2021 9:30:00 PM,,99270569-4379-4b54-859a-e528ffe492ae,Idaho_Mtn_SAR,2/5/2021 8:00:00 PM,PATROL,,"Mobile_and_Responsive,Immobile_and_Responsive",52239611-e88a-45a1-ba7c-2a191a7f717f,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:31 AM,MRA_Admin,-116.13258,44.00172
516,44e1c82c-7109-4009-818d-83287dd3cfd9,2/19/2021 9:30:00 PM,,31d8fe9b-e413-40dd-8ea2-4f174446a1b1,Idaho_Mtn_SAR,2/19/2021 8:15:00 PM,PATROL,,Mobile_and_Responsive,c6e7ca55-49c9-4bf4-8d89-6492a955806f,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:31 AM,MRA_Admin,-116.08053,43.77921
517,cb17c19a-3a78-4018-a08e-6b9b89bac504,2/20/2021 12:45:00 PM,,d0dad4b5-20dd-4a3c-afdf-d93a5beec482,Idaho_Mtn_SAR,2/20/2021 6:30:00 AM,GROUND_TEAM,,Mobile_and_Responsive,6ebd1e23-eaad-4bf4-987f-23ecc77a05d9,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:31 AM,MRA_Admin,-116.08438,43.78137
518,131f29e0-46af-4f77-a009-947d247bfe97,2/23/2021 12:35:00 AM,,90cac358-90e8-4d06-bc0f-ca1694ae8c9b,Rocky_Mtn_Rescue_Group,8/22/2021 4:01:00 PM,GROUND_TEAM,,Immobile_and_Responsive,0160b3e5-fe30-4a4c-8abb-0d2d5b2fe504,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:31 AM,MRA_Admin,-105.574273061,39.9317407070001
519,e110dcdd-3fb6-4a70-9c34-3fba7ac04ef5,3/28/2021 4:15:00 PM,,0930b071-ebb6-4087-94a9-c7793f52ee4f,Coconino_Co_Sheriffs_SAR_Unit,3/28/2021 8:45:00 AM,GROUND_TEAM,,Immobile_and_Unresponsive,5605f4d8-4d20-4b98-b1fe-94dec6559df4,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:32 AM,MRA_Admin,-111.6902,35.3291
520,aaee5a15-af8f-410a-8a4e-c2c671725474,4/27/2021 9:00:00 PM,,357edb5f-fb0a-4ae9-87ed-584da69db550,Mtn_Rescue_Aspen,1/27/2021 11:00:00 PM,"CONFINEMENT,GROUND_TEAM",,Immobile_and_Unresponsive,1047aca5-842f-4db7-b1e9-a8b5abb096e5,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:32 AM,MRA_Admin,-106.917183,39.16351
521,7ecde149-9772-4b3d-b541-67188f40689b,1/16/2021 3:15:00 AM,,aace1d14-cae5-4eb9-ab8c-afc97b3c1714,Mtn_Rescue_Aspen,2/16/2021 2:00:00 AM,SELF-RESCUED,,Mobile_and_Responsive,8b60ea9f-8941-433c-b080-9fe9f2ad04e8,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:32 AM,MRA_Admin,-106.83569863,39.1948097060001
522,524046ef-a01b-476a-8c19-75660fecc12a,2/18/2021 2:15:00 AM,,8df375bf-458f-43a2-89f0-58d595728bae,Mtn_Rescue_Aspen,2/17/2021 11:30:00 PM,"GROUND_TEAM,SELF-RESCUED",,Mobile_and_Responsive,35e9b625-296e-4926-a293-226487555de6,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:32 AM,MRA_Admin,-106.80877,39.15783
523,afc62f21-06a2-4fd9-9e59-46cdf1a9dd6b,3/21/2021 4:15:00 AM,,f01590c3-10cd-4c04-a557-3cba92c6cca1,Mtn_Rescue_Aspen,3/21/2021 1:00:00 AM,GROUND_TEAM,,Mobile_and_Responsive,e997b0f0-7ffe-42a2-b117-75456281feac,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:32 AM,MRA_Admin,-106.83616,39.1759200000001
524,ee5737af-5486-4546-9b3f-74bee546521c,2/3/2021 6:40:00 AM,,ac41452f-3a5c-49bf-8b67-58cb51ceef86,El_Paso_County_SAR,2/3/2021 4:08:00 AM,"CELL_PHONE_TOWER,GROUND_TEAM",,Mobile_and_Responsive,825d2fe8-21b7-4754-b040-bce313137ed8,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:32 AM,MRA_Admin,-104.93008,39.0680600000001
525,f66b9b21-b6d1-4e9d-8605-2e05d1397ead,3/2/2021 10:46:00 PM,,880bfc4d-ea02-4a3d-ad1b-57d738b8f5e0,El_Paso_County_SAR,3/2/2021 9:23:00 PM,SELF-RESCUED,,Mobile_and_Responsive,3ba604a7-5612-4dc0-b363-4fe1b4c2ef7a,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:33 AM,MRA_Admin,-105.010115534,39.02771835
526,c8b809b1-9452-42a9-b346-728c5f5d8b72,4/12/2021 2:45:00 AM,,07b60002-89d3-4ee1-a4a5-784865b03ad3,Mtn_Rescue_Aspen,4/12/2021 1:30:00 AM,SELF-RESCUED,,Mobile_and_Responsive,eab538ee-fe11-4458-9504-fa905804edfd,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:33 AM,MRA_Admin,-106.925,39.16833
527,50f2c48c-96ed-4b31-a0da-91130fd5ec60,4/13/2021 2:30:00 PM,,84485757-1527-4d32-a991-7eba5150e3b5,Coconino_Co_Sheriffs_SAR_Unit,1/13/2021 5:45:00 AM,PATROL,,Mobile_and_Unresponsive,a2eca623-8dbb-4820-ae06-8a8d6a5612ad,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:33 AM,MRA_Admin,-112.0432,36.9154
528,ebaf33e0-d202-4bdb-b42f-c8d57ac9f7f0,2/17/2021 6:45:00 AM,,71c18bdb-ff11-40f0-9630-2f17618deb3e,Coconino_Co_Sheriffs_SAR_Unit,2/17/2021 3:30:00 AM,PATROL,,Mobile_and_Unresponsive,405cc4c6-e3f2-411f-addf-123e94ed0a17,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:33 AM,MRA_Admin,-110.7444,34.4125000000001
529,67929f26-47c5-4e45-8e19-d0a36dc5e232,3/5/2021 11:00:00 PM,,2dfc7ba6-efd0-42af-b60c-78ca6846e826,Coconino_Co_Sheriffs_SAR_Unit,3/5/2021 8:15:00 PM,AIRCRAFT-HELICOPTER,,Mobile_and_Unresponsive,8d0ce36f-c428-4b66-90ac-5184b61943a1,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:33 AM,MRA_Admin,-111.0802,35.8867000000001
530,3b153cd2-e09d-4cbf-83a2-202fa067391b,2/5/2021 7:30:00 PM,,d12d5d2d-f7a9-48fe-80c6-9237b7f1d5a4,Coconino_Co_Sheriffs_SAR_Unit,2/5/2021 10:00:00 PM,"CONFINEMENT,PATROL",,Mobile_and_Unresponsive,091da8f0-b7f0-40af-be27-492f40573f75,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:33 AM,MRA_Admin,-111.76122,34.85697
531,822b23b9-2fac-41a4-8a69-dbe38837c8bf,4/6/2021 6:15:00 PM,,b228d1f2-f45e-42c6-afb2-3265a0ee05db,Coconino_Co_Sheriffs_SAR_Unit,4/6/2021 2:00:00 PM,AIRCRAFT-HELICOPTER,,Mobile_and_Responsive,57953722-7480-42f8-93a5-cd43b8f9bcbc,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:33 AM,MRA_Admin,-111.8537,36.9842
532,298f2630-cf27-4054-a6b6-d64e57ab8d99,1/31/2021 10:43:00 PM,,ea36a6f9-51ad-4bd4-ae0b-071c9c30348c,Park_County_SAR,1/31/2021 10:19:00 PM,SELF-RESCUED,,Mobile_and_Responsive,72b0775b-3cc6-462a-b9b0-9ea5e2c43e62,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:34 AM,MRA_Admin,-106.1217,39.3156000000001
533,7ce31ca4-3270-436f-ad58-37bff345ccb5,4/18/2021 1:25:00 AM,,6d6352d1-688b-4c13-8d9e-23debddd5000,El_Paso_County_SAR,4/18/2021 1:05:00 AM,SELF-RESCUED,,Mobile_and_Responsive,b9003626-6735-4f8b-82bf-db04cb841974,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:34 AM,MRA_Admin,-104.9037,38.7903000000001
534,c9b2ffab-eed5-43fa-bac9-ecd2e1afb55c,4/19/2021 8:45:00 AM,,52b2df7c-5df3-44a2-b152-1aefe8d4c68e,Coconino_Co_Sheriffs_SAR_Unit,4/19/2021 1:00:00 AM,AIRCRAFT-HELICOPTER,,Immobile_and_Unresponsive,f0d4a87d-b60d-4913-ac8b-e8a3b5485d3b,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:34 AM,MRA_Admin,-112.1875,35.3125000000001
535,459f0057-a08c-4e43-8f6f-7afe4399f36f,,,70eaa107-8947-4bfd-9c5a-bc10da72c7c1,Central_Arizona_MRA,2/27/2021 8:00:00 PM,TECH_RESCUE_TEAM,,Mobile_and_Responsive,8382b136-6497-449e-a11e-727741f71866,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:34 AM,MRA_Admin,-112.097992619,33.981454795
536,a3de584d-bf33-495d-a867-4c672d98a307,,,95bb78d6-a882-4993-a80a-8d9474f14d9c,Central_Arizona_MRA,3/8/2021 9:00:00 PM,OTHER,Deputies,Mobile_and_Responsive,e07103b4-2bae-443c-8a0b-15ff0f6dc3bc,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:34 AM,MRA_Admin,-111.31881254,33.5257541340001
537,7f9a8472-b178-4598-889c-ce1ad9fb6dfc,3/28/2021 4:30:00 PM,,6387173f-12fb-4408-baca-5d443d09e58a,Central_Arizona_MRA,3/28/2021 1:30:00 PM,PATROL,,Immobile_and_Unresponsive,807ea159-f8af-4e27-bf83-0a4d53774c50,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:34 AM,MRA_Admin,-111.69558277,35.331810751
538,a4967cee-aac9-470c-9c18-d9069b3900be,2/26/2021 3:50:00 AM,,c06e3d2f-7336-42ad-aebd-1a34600ca28a,Douglas_County_SAR_Nevada,2/25/2021 12:50:00 AM,"CELL_PHONE_TOWER,GROUND_TEAM,TRACKING_TEAM",,Mobile_and_Responsive,0daf94bf-d058-4570-95b5-fee85a97e51d,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:35 AM,MRA_Admin,-119.924317,39.0011400000001
539,5356eebf-fab1-4064-9445-1a66c1dc3729,2/25/2021 11:30:00 PM,,e5b40eb0-5849-44f3-928b-76a360700412,Grand_County_SAR,2/25/2021 11:17:00 PM,SELF-RESCUED,,Mobile_and_Responsive,41d12995-1750-46d0-8da3-bd6d623db9e4,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:35 AM,MRA_Admin,-105.7431,39.9867
540,89cd4515-b55a-420a-b033-38f149b8ab21,2/28/2021 1:30:00 AM,,23a808dc-ad5a-475f-a0e8-7404f5644711,Grand_County_SAR,2/28/2021 1:15:00 AM,SELF-RESCUED,,Mobile_and_Responsive,605e9994-476e-4488-a246-977218bf79a7,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:35 AM,MRA_Admin,-106.38298,40.05798
541,9aac8a58-879d-44d9-94f5-347b464d176f,4/21/2021 2:25:00 AM,,1bba2c04-3c1f-412b-bb67-bba00e0c42b6,Grand_County_SAR,4/20/2021 11:10:00 PM,FAMILY/FRIENDS,,Mobile_and_Responsive,fdba8e46-addd-43d3-b86b-4cbcad261015,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:35 AM,MRA_Admin,-105.80034,40.2396000000001
542,fe523ac9-5c30-4597-89f7-73a917d5afa2,5/2/2021 3:45:00 AM,,30390560-f51e-4e06-9298-a7684ae1a128,Mtn_Rescue_Aspen,5/2/2021 3:30:00 AM,SELF-RESCUED,,Mobile_and_Responsive,39a25334-2423-4555-8e53-24452458bed2,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:35 AM,MRA_Admin,-106.8886,39.1538
543,0438d578-b6ea-4797-8066-fd80ecb2bebc,4/28/2021 11:45:00 PM,,6e1fa5eb-d1a1-47ff-8093-e1368b3782d7,Mtn_Rescue_Aspen,4/28/2021 9:45:00 PM,SELF-RESCUED,,Mobile_and_Responsive,933ff80e-9a12-4b68-a2dd-9ea7fbd58e1d,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:35 AM,MRA_Admin,-106.8102,39.0190000000001
544,1da4f80b-d865-4bdf-a3e7-9ba6a0ed2b0e,4/28/2021 2:29:00 AM,,90dc78e3-d421-4efc-9e37-54e41529b62e,Park_County_SAR,4/28/2021 2:12:00 AM,SELF-RESCUED,,Mobile_and_Responsive,b88653cf-df08-467c-a349-7211ea4be09c,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:36 AM,MRA_Admin,-105.9828,39.1414
545,295eae3c-73bd-4713-9bcb-ec07170c6e01,5/15/2021 10:45:00 PM,,016a2779-652a-43b5-8821-a4f14350854e,Coconino_Co_Sheriffs_SAR_Unit,5/15/2021 9:30:00 PM,CONFINEMENT,,Mobile_and_Responsive,30cb5f88-133a-4154-9087-f30d34534902,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:36 AM,MRA_Admin,-111.3943,35.2582
546,f1551171-9258-4268-9a15-de506da42c1b,5/11/2021 4:00:00 PM,,1350bf2d-2dc1-4401-9b21-7468a464dd2c,Idaho_Mtn_SAR,5/10/2021 11:30:00 PM,GROUND_TEAM,,Mobile_and_Responsive,92a45eec-faf7-4116-8036-4f7ce143e433,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:36 AM,MRA_Admin,-116.00657,44.19057
547,8726268c-1979-4a7d-a4e0-14e9e936ff77,4/18/2021 1:25:00 AM,,c6f431df-dcfe-447a-be0d-35b33969f563,El_Paso_County_SAR,4/18/2021 1:05:00 AM,SELF-RESCUED,,Mobile_and_Responsive,33ebda22-dbd6-46b9-9eb9-3cd68a895986,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:36 AM,MRA_Admin,-104.903607976,38.790360858
548,6c350446-cbd6-41fe-af53-4df5f2305352,5/3/2021 6:23:00 AM,,4e59a818-362c-422b-af1f-f4c77f24639e,El_Paso_County_SAR,5/3/2021 3:50:00 AM,GROUND_TEAM,,Mobile_and_Responsive,20529831-73fa-4e15-8969-535c3738f44e,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:36 AM,MRA_Admin,-105.02583,38.9211100000001
549,0bbd7739-21b7-4ff4-ba72-81819ab3fbed,5/16/2021 1:45:00 AM,,f64d736c-0569-4559-b22f-6624b2406392,Mtn_Rescue_Aspen,5/15/2021 10:00:00 PM,"AIRCRAFT-UAV,ATTRACTION,CONFINEMENT,GROUND_TEAM",,Mobile_and_Responsive,11be7a08-8149-4f4d-8686-933e9c46d681,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:36 AM,MRA_Admin,-107.223967185,39.280299445
550,45e2ead3-019a-4124-8261-3249efd58cfd,1/3/2021 4:00:00 AM,,7ce11e93-3dee-44f9-9138-eaa93c90ba17,Alaska_Mtn_Rescue_Group,1/3/2021 2:00:00 AM,AIRCRAFT-HELICOPTER,,Mobile_and_Responsive,910144a3-af05-4c48-8ece-254feb65044d,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:37 AM,MRA_Admin,-149.965415837,61.1571365830001
551,0b45c903-eb26-4aff-80c0-24596c49db18,1/4/2021 12:45:00 AM,,47f81cb0-e2f8-42ca-9dd9-e56c7b778fd2,Seattle_Mtn_Rescue_Council,1/3/2021 11:20:00 PM,GROUND_TEAM,,Mobile_and_Responsive,b0cec8e0-f93a-4b8e-8ee1-d9999beaf124,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:37 AM,MRA_Admin,-121.58403,47.43474
552,8249481d-8a8d-4616-9a09-b1f9c6a2fada,,,9c0820ca-e0fc-46df-8cbc-27b503702176,Seattle_Mtn_Rescue_Council,1/15/2021 4:15:00 AM,GROUND_TEAM,,Mobile_and_Responsive,3641a3cb-03f5-4599-bfdb-785bb6cac478,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:37 AM,MRA_Admin,-121.69594,47.50872
553,ba698821-8bf3-4512-bc43-7357acba203c,,,566dbe48-5742-4382-b460-928cdf709881,Stowe_Mtn_Rescue,2/14/2021 8:00:00 PM,GROUND_TEAM,,Mobile_and_Responsive,13670c3f-7aa1-4d7d-a2a2-e9ee12bb6ef3,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:37 AM,MRA_Admin,-72.791944724,44.5458137580001
554,b3392203-11bc-4952-b06d-3a3924a60ccb,,,82ea9376-ecb5-4766-abe1-7a0a78c4a7e9,Allegheny_Mtn_Rescue_Group,2/21/2021 3:45:00 PM,PATROL,,Mobile_and_Responsive,3c767663-c296-4a2d-b57f-000171c5f576,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:37 AM,MRA_Admin,-80.126201207,40.811646249
555,ca8383e4-4712-400f-b4b7-0d29c5455cf3,2/21/2021 6:30:00 PM,,67a8aa6d-5cda-48eb-9a90-89ff41a01c4b,Allegheny_Mtn_Rescue_Group,2/21/2021 6:00:00 PM,PATROL,,Mobile_and_Responsive,e3731a2e-e0b8-44e3-8383-477a5392f0c6,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:37 AM,MRA_Admin,-79.936717017,40.7013255370001
556,4285f538-4aef-4e35-8de5-d8be6b3616ac,2/20/2021 9:45:00 PM,,440c8932-04a3-4b47-ab70-3b5089513728,Stowe_Mtn_Rescue,2/20/2021 8:15:00 PM,"ATTRACTION,GROUND_TEAM,PATROL",,Mobile_and_Responsive,744b98fb-981f-413d-9f90-cac8734998dc,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:38 AM,MRA_Admin,-72.7950113969999,44.518220516
557,b65f6485-c86a-4c34-bd8b-ba5aec44082e,3/17/2021 5:45:00 PM,,6dad6e14-7863-4600-85da-bd2c3a9360b3,Seattle_Mtn_Rescue_Council,2/17/2021 2:30:00 AM,GROUND_TEAM,,Immobile_and_Unresponsive,723c12be-7ac8-480b-93dc-7ed13910a466,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:38 AM,MRA_Admin,-121.09025,47.74472
558,3a9bf0fd-152b-4327-a8fb-be546c4f7ce7,3/7/2021 12:30:00 PM,,9762e4f1-e4de-4821-a7eb-a6e91c90fa12,Allegheny_Mtn_Rescue_Group,3/7/2021 10:00:00 AM,K9-TRACKING/TRAILING,,Mobile_and_Responsive,032ecde7-4b8f-4408-a08a-46db6a4cb7ad,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:38 AM,MRA_Admin,-80.299010945,41.082722577
559,c7b1a477-8a50-4fb3-b0d3-a558f9bc7c83,3/10/2021 2:00:00 AM,,01d69896-d12a-4e75-8500-cc28ff56a1e5,Allegheny_Mtn_Rescue_Group,3/9/2021 10:45:00 PM,"GROUND_TEAM,K9-AIR_SCENT",,Immobile_and_Unresponsive,688591e0-6fb0-47a8-a489-be9629247d61,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:38 AM,MRA_Admin,-79.753044228,40.717833555
560,8bfb94c9-d9f5-4782-a378-4734226e8ae1,3/9/2021 11:25:00 AM,,337fbdd7-9c61-4349-969d-ccba15e57094,New_Jersey_SAR,3/9/2021 9:02:00 AM,FAMILY/FRIENDS,,Immobile_and_Responsive,d6d01069-a793-4097-b1ed-67706e943a9b,6/10/2021 11:55:05 PM,MRA_Admin,2/16/2022 2:29:16 PM,B05203Hub,-75.0673299999987,40.8252799999993
561,544fff58-8d00-4626-8921-c092cbc0dcea,2/17/2021 3:15:00 PM,,ea1df181-4adb-46db-9f21-8ca9a7649f7f,Mtn_Rescue_Aspen,2/17/2021 1:30:00 PM,SELF-RESCUED,,Mobile_and_Responsive,711a4171-c34a-47f7-8203-98ec020a7cd2,6/10/2021 11:55:05 PM,MRA_Admin,10/1/2021 2:20:35 PM,MRA_Admin,-107.425228202,39.536701742
562,24399f6a-50b1-4fcd-ac49-5ee63c4a71b2,2/18/2021 2:15:00 AM,,8df375bf-458f-43a2-89f0-58d595728bae,Mtn_Rescue_Aspen,2/17/2021 11:30:00 PM,GROUND_TEAM,,Mobile_and_Responsive,35e9b625-296e-4926-a293-226487555de6,6/10/2021 11:55:05 PM,MRA_Admin,1/14/2023 7:33:35 PM,MRA_Admin,0,0
563,0193d252-0617-48fe-88de-b3613d569da7,4/7/2021 12:30:00 AM,,58dfc69b-bf77-4ed5-a769-b1a9e0a65dbf,Mtn_Rescue_Aspen,4/6/2021 10:00:00 PM,GROUND_TEAM,,Mobile_and_Responsive,39c24ed3-76ea-4d89-bf5b-286e5d6f3166,6/10/2021 11:55:05 PM,MRA_Admin,1/14/2023 7:30:30 PM,MRA_Admin,0,0
564,060f6512-90ae-48e9-8b43-a782f8ab3f72,5/8/2021 6:30:00 PM,,537b6912-3107-422e-8341-f5d28e482e81,Idaho_Mtn_SAR,5/8/2021 2:00:00 PM,K9_TEAM,,Immobile_and_Unresponsive,4ea104cc-62dd-4965-aa7e-d865f56349e6,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:39 AM,MRA_Admin,-118.40913,45.49046
565,829eb0af-04db-457b-9d92-71b2646c02c2,,,e6aab1b0-6506-4fc7-ba5d-07caf775f9eb,Seattle_Mtn_Rescue_Council,6/24/2021 3:46:00 PM,FAMILY/FRIENDS,,Mobile_and_Responsive,9b8c6c59-753b-42aa-a6a0-321b1d2ca100,6/10/2021 11:55:05 PM,MRA_Admin,6/11/2021 12:00:39 AM,MRA_Admin,-122.0976,47.3626400000001
