objectid,GlobalID,How Were the Subject(s) Found?,Specify Other for How Subject(s) Were Found,Subject Mobility and Responsiveness,ParentGlobalID,CreationDate,Creator,EditDate,Editor,Linked_Incident_UUID,Linked_Team,Linked_Incident_Date,Found_Date,Found_UUID,x,y
2899,879885b8-e61e-471a-8a0c-e0b7231bc3fe,SELF-RESCUED,,Mobile_and_Responsive,da64f3a6-d70a-413b-8763-9774eca6b919,5/5/2021 8:58:26 PM,H66144,5/5/2021 8:58:26 PM,H66144,30390560-f51e-4e06-9298-a7684ae1a128,Mtn_Rescue_Aspen,5/2/2021 3:30:00 AM,5/2/2021 3:45:00 AM,,-106.888599999947,39.1538000002054
2900,add34107-8534-45a8-8174-de733b59355e,SELF-RESCUED,,Mobile_and_Responsive,438e3f64-3fd5-4997-8280-db5dfcb56223,5/5/2021 9:20:09 PM,H66144,5/5/2021 9:20:09 PM,H66144,6e1fa5eb-d1a1-47ff-8093-e1368b3782d7,Mtn_Rescue_Aspen,4/28/2021 9:45:00 PM,4/28/2021 11:45:00 PM,,-106.810199999751,39.0190000000779
2901,1e9d65f6-033b-4aa1-84e1-56525d4df6d5,SELF-RESCUED,,Mobile_and_Responsive,1980d0c6-b4fe-46be-88b2-f60b4d63eea2,5/5/2021 9:53:38 PM,H97153Hub,5/5/2021 9:53:38 PM,H97153Hub,90dc78e3-d421-4efc-9e37-54e41529b62e,Park_County_SAR,4/28/2021 2:12:00 AM,4/28/2021 2:29:00 AM,,-105.982799999593,39.1414000000001
2902,b2a212de-d5b4-4956-8a3c-535a8158d53d,K9_TEAM,,Immobile_and_Unresponsive,804d1ef0-12cb-4b26-81b3-3306cc260b9e,5/11/2021 3:29:33 PM,E60135Hub,5/11/2021 3:29:33 PM,E60135Hub,537b6912-3107-422e-8341-f5d28e482e81,Idaho_Mtn_SAR,5/8/2021 2:00:00 PM,5/8/2021 6:30:00 PM,,-118.409130000229,45.4904599998456
2903,e40ef8e3-bf68-4e2e-8571-eabcbee27a09,CONFINEMENT,,Mobile_and_Responsive,16f8d16b-9a60-4b95-89fc-ecaa4c798a1f,5/16/2021 9:09:50 PM,D10213Hub,5/16/2021 9:09:50 PM,D10213Hub,016a2779-652a-43b5-8821-a4f14350854e,Coconino_Co_Sheriffs_SAR_Unit,5/15/2021 9:30:00 PM,5/15/2021 10:45:00 PM,,-111.394300000241,35.2581999998353
2904,0c0aa3f1-6c83-4e68-83b9-ec26f77d1fd0,GROUND_TEAM,,Mobile_and_Responsive,8d97a95c-d5d1-4186-800f-25f054b3ec42,5/21/2021 8:46:50 PM,E60135Hub,5/21/2021 8:46:50 PM,E60135Hub,1350bf2d-2dc1-4401-9b21-7468a464dd2c,Idaho_Mtn_SAR,5/10/2021 11:30:00 PM,5/11/2021 4:00:00 PM,,-116.006570000231,44.1905700003037
2905,597d45c7-fe1d-40a8-8124-f9df2dba3543,SELF-RESCUED,,Mobile_and_Responsive,67aa32a7-79c1-4858-8de9-7f556bfdffa5,5/29/2021 10:38:59 PM,H76127Hub,5/29/2021 10:38:59 PM,H76127Hub,c6f431df-dcfe-447a-be0d-35b33969f563,El_Paso_County_SAR,4/18/2021 1:05:00 AM,4/18/2021 1:25:00 AM,,-104.90360797631,38.7903608579499
2906,fb932a74-3f89-446b-8b19-f98855b59409,GROUND_TEAM,,Mobile_and_Responsive,1907a411-9bba-4fbc-89b3-274fde03a3bd,5/29/2021 10:51:37 PM,H76127Hub,5/29/2021 10:51:37 PM,H76127Hub,4e59a818-362c-422b-af1f-f4c77f24639e,El_Paso_County_SAR,5/3/2021 3:50:00 AM,5/3/2021 6:23:00 AM,,-105.025829999632,38.9211100001846
2907,37195e46-631c-408b-88cf-7c19dbb8c70e,FAMILY/FRIENDS,,Immobile_and_Unresponsive,1565f599-4293-4282-8077-6f90dfbc2da3,5/29/2021 11:47:40 PM,H76127Hub,5/29/2021 11:47:40 PM,H76127Hub,15f9283a-ac0a-43c4-971d-4949b2676cf0,El_Paso_County_SAR,1/23/2019 4:05:00 PM,1/24/2019 1:15:00 AM,,-104.621950000006,39.1089100002757
2908,2fa1eb4f-e68f-4f21-8178-402668c8ec04,"CELL_PHONE_TOWER,OHV_TEAM",,Mobile_and_Responsive,e329dade-2f07-40cb-8b63-50beee3ca348,5/30/2021 12:27:13 AM,H76127Hub,5/30/2021 12:27:13 AM,H76127Hub,cc9596e8-5be7-4a3b-a851-ce50b887e2e5,El_Paso_County_SAR,2/10/2019 6:59:00 AM,2/10/2019 9:33:00 AM,,-104.940199999602,39.0080200001235
2909,c88453fb-01a2-469b-89d6-23b208ba6751,"CELL_PHONE_TOWER,GROUND_TEAM",,Mobile_and_Responsive,a58ebc0d-5d3b-4e6a-8817-c3c4c1b6a219,5/30/2021 4:45:10 PM,H76127Hub,5/30/2021 4:45:10 PM,H76127Hub,de99a22a-ace5-431a-af58-bce4f7c7f7ca,El_Paso_County_SAR,4/6/2019 12:15:00 AM,4/6/2019 4:22:00 AM,,-104.916494999865,38.7814699999025
2910,41fc0cf8-e059-47dc-8ec0-4fe00ca3fe7d,PATROL,,Mobile_and_Responsive,59fa6be4-fc05-468d-820e-3f6edf34a4fc,5/30/2021 4:53:26 PM,H76127Hub,5/30/2021 4:53:26 PM,H76127Hub,9f1cc831-f099-4e86-8bfe-8effd89c74d7,El_Paso_County_SAR,4/16/2019 10:35:00 AM,,,-104.874193795768,38.6253309660913
2911,bbfd4f9d-eb5d-4f32-8961-cf70b29c8235,PASSERBY,,Mobile_and_Responsive,c2bd73a5-3232-4580-85ee-3e1f340d1cc8,5/30/2021 5:08:40 PM,H76127Hub,5/30/2021 5:08:40 PM,H76127Hub,70a0c1ac-1e90-44b7-8b96-c87e85622c51,El_Paso_County_SAR,4/25/2019 6:00:00 PM,4/25/2019 7:00:00 PM,,-104.618237998657,39.0190430116796
2912,94d5b143-b3f8-4b95-8616-0b9efcc57db7,GROUND_TEAM,,Mobile_and_Responsive,134776f3-7410-41da-8fc1-211a5f3a56f2,5/30/2021 6:46:10 PM,H76127Hub,5/30/2021 6:46:10 PM,H76127Hub,eaa5d89f-914b-4829-9c97-f1c36af7f63f,El_Paso_County_SAR,5/22/2019 1:21:00 AM,5/22/2019 3:20:00 AM,,-105.023274651077,39.0666061867338
2913,d56c8013-912b-4a98-84d3-f27b82763885,SELF-RESCUED,,Mobile_and_Responsive,e6ea0d0d-7349-4d5a-8816-f6f808e391ba,5/30/2021 6:55:29 PM,H76127Hub,5/30/2021 6:55:29 PM,H76127Hub,5289dc37-c445-487d-aa46-d6fa62952f4c,El_Paso_County_SAR,6/2/2019 9:30:00 PM,6/2/2019 11:45:00 PM,,-105.044420000227,38.8405399998789
2914,0d65f521-24e5-4303-868d-9a6ffe7c4389,OHV_TEAM,,Mobile_and_Responsive,69cb324e-bae3-4fab-89db-6c04d43e1f14,5/30/2021 7:02:33 PM,H76127Hub,5/30/2021 7:02:33 PM,H76127Hub,92ef8456-e708-4327-8126-dade215c940c,El_Paso_County_SAR,6/11/2019 1:38:00 AM,6/11/2019 3:09:00 AM,,-104.943149999622,38.8712300001343
2915,8055fd94-41d6-4ae6-82b0-9a01b7a06bf2,SELF-RESCUED,,Mobile_and_Responsive,6df150c8-acc2-4e3b-81c4-37e29cafe69d,5/30/2021 7:06:16 PM,H76127Hub,5/30/2021 7:06:16 PM,H76127Hub,7be8f1d6-f73d-4647-b9a0-fb7b307d5690,El_Paso_County_SAR,6/14/2019 11:39:00 PM,10/20/2018 2:24:00 AM,,-105.044420000227,38.8405399998789
2916,cb9ef624-3f1f-4703-8782-908edae41ec4,"ATTRACTION,CELL_PHONE_TOWER,GROUND_TEAM",,Mobile_and_Responsive,5a6989a4-b79b-474f-8aa1-8db6b107e7c5,5/30/2021 7:20:27 PM,H76127Hub,5/30/2021 7:20:27 PM,H76127Hub,385e70ed-361f-4015-acf1-4b3e3b34962b,El_Paso_County_SAR,6/29/2019 10:53:00 PM,6/30/2019 12:56:00 AM,,-104.903099999678,38.8171500001698
2917,204dc96d-f146-455c-8971-3a78fd64ef25,"INVESTIGATIVE,SELF-RESCUED",,Mobile_and_Responsive,3f735643-9dad-4157-83dd-60da5361fdcc,5/30/2021 9:04:35 PM,H76127Hub,5/30/2021 9:04:35 PM,H76127Hub,257c950f-7daa-4c68-8a86-9966b21eb10e,El_Paso_County_SAR,8/2/2019 12:47:00 AM,8/2/2019 5:30:00 AM,,-104.933761508958,38.8557221541563
2918,6986df69-7b97-4ead-8f33-fcc6eb34f971,SELF-RESCUED,,Mobile_and_Responsive,b9dc4d52-f971-479a-85e7-3b121681ddaf,5/30/2021 9:11:52 PM,H76127Hub,5/30/2021 9:11:52 PM,H76127Hub,abedcb1d-4ec2-40bf-8512-031a9fec723c,El_Paso_County_SAR,8/19/2019 3:51:00 AM,8/19/2019 3:10:00 AM,,-104.93221655579,38.8568584037057
2919,3d9e13d1-d4b1-43f9-81ce-55d80818de56,"CELL_PHONE_TOWER,OHV_TEAM",,Mobile_and_Responsive,b251fb82-1758-4098-8826-dcd37bf4db39,5/30/2021 9:14:47 PM,H76127Hub,5/30/2021 9:14:47 PM,H76127Hub,b4bd1007-286e-48d9-9d8e-7a1d6cf7ebe2,El_Paso_County_SAR,8/29/2019 3:10:00 AM,8/29/2019 7:29:00 AM,,-104.968060000379,38.7666700002938
2920,10185fe4-34b2-4e5a-8732-8f4c08ea3c3c,GROUND_TEAM,,Mobile_and_Responsive,2514eb8f-af2e-469e-80b9-887506ec3a98,5/30/2021 9:24:42 PM,H76127Hub,5/30/2021 9:24:42 PM,H76127Hub,0ebae958-8e07-4bf6-bd3c-ca4b1d37eabb,El_Paso_County_SAR,9/5/2019 5:00:00 AM,9/5/2019 9:30:00 PM,,-104.267425427366,38.9171658471785
2921,1fdc87fd-024a-4c44-8c3d-cc6dbcbb4aa1,"CELL_PHONE_TOWER,GROUND_TEAM",,Mobile_and_Responsive,34c656e6-a9a6-4e65-88b8-cef7937ad0ed,5/30/2021 9:30:23 PM,H76127Hub,5/30/2021 9:30:23 PM,H76127Hub,449498dd-9d2b-448a-956a-70800e25e7ec,El_Paso_County_SAR,10/5/2019 11:39:00 PM,10/6/2019 5:51:00 AM,,-104.86969999961,38.7169500002147
2922,07aaf08e-7ccc-4ac1-83a6-ca48e243f054,"AIRCRAFT-HELICOPTER,GROUND_TEAM",,Mobile_and_Responsive,34c656e6-a9a6-4e65-88b8-cef7937ad0ed,5/30/2021 9:30:23 PM,H76127Hub,5/30/2021 9:30:23 PM,H76127Hub,449498dd-9d2b-448a-956a-70800e25e7ec,El_Paso_County_SAR,10/5/2019 11:39:00 PM,10/6/2019 5:51:00 AM,,-104.870420000209,38.7158299998286
2923,91214f3c-f2bb-41f6-8383-d6e00903a9d0,FAMILY/FRIENDS,,Mobile_and_Responsive,21eb703e-6f20-4b11-87fb-0fb298d6e4c0,6/1/2021 6:10:02 PM,I58170,6/1/2021 6:10:02 PM,I58170,e6aab1b0-6506-4fc7-ba5d-07caf775f9eb,Seattle_Mtn_Rescue_Council,6/24/2021 3:46:00 PM,,,-122.097600000172,47.3626399999683
2924,4b75ea72-04aa-4528-8de1-a5a45e42838e,"AIRCRAFT-UAV,ATTRACTION,CONFINEMENT,GROUND_TEAM",,Mobile_and_Responsive,ebb64d33-3bfa-4af4-89f2-22f3dbd06293,6/6/2021 6:48:54 PM,H66144,6/6/2021 6:48:54 PM,H66144,f64d736c-0569-4559-b22f-6624b2406392,Mtn_Rescue_Aspen,5/15/2021 10:00:00 PM,5/16/2021 1:45:00 AM,,-107.22396718528,39.2802994450731
2925,0e905e1d-b075-47f3-9bfc-1d6e35c415ec,"149 Iroquois Avenue, Oakland, NJ (a private residence - not the subject's)",Subject knocked on the door of a house - resident called 911.,Mobile_and_Responsive,4ed7d714-e6de-496d-9060-dd233e340030,3/10/2015 4:13:07 PM,B05203,4/21/2020 3:14:44 AM,MRA_Admin,,,,,,-74.2155744194188,41.0462606833176
2926,71895aac-988c-48e4-b308-25744da5569e,UTM 11 04 41 100 / 37 91 820,Subject had fallen and had a head injury which needed to treated.  Subject was also dehydrated and exhausted.  After sunrise the subject was airlifted from the area.,Mobile_and_Responsive,1ca5e690-1e15-4a52-b5c4-66dc05d7af9b,3/27/2015 2:38:01 AM,C02198,4/21/2020 3:16:02 AM,MRA_Admin,,,,,,-117.63980121971,34.2658617276976
2927,7c89f435-a932-45cd-b5a1-c4f87aee0e26,UTM 11 04 41 200 / 37 92 250,"Second subject was located by the search helicopter after it checked the location of the first subject.  Subject was in good condition, uninjured, and had gotten some rest overnight.  The subject was a",Mobile_and_Responsive,1ca5e690-1e15-4a52-b5c4-66dc05d7af9b,3/27/2015 2:50:52 AM,C02198,4/21/2020 3:16:02 AM,MRA_Admin,,,,,,-117.638744348185,34.2697451178903
2928,16d11f81-412b-4dc3-a7d5-f7fd4193231f,"33 10.688, 112 11.878",,Immobile_and_Responsive,70e6cb92-7d04-4ff5-bc0f-026cd119201b,7/27/2015 12:05:29 AM,D69116,4/21/2020 3:20:30 AM,MRA_Admin,,,,,,-112.21493970178,33.2045369893149
2929,351ca51a-7f47-454f-9179-a9cbc7922b2e,,The subjects were spotted by the Flight for Life helicopter.,Mobile_and_Responsive,6bc7d807-cc60-442f-80c0-5ad79f1acba5,2/16/2016 6:58:36 PM,H13227,4/21/2020 3:14:45 AM,MRA_Admin,,,,,,-106.480478999965,39.0413859997319
2930,e9abb10e-ebd5-4a6c-a848-be8fb166b22c,"River right, just downstream of Big Drop Rapid",,Immobile_and_Unresponsive,d18de848-d364-4669-90d8-c4512bc6ccb0,2/21/2016 8:46:19 AM,H13227,4/21/2020 3:20:31 AM,MRA_Admin,,,,,,-106.043909999751,38.6837429999985
2931,4621c44a-8ce7-4d4a-abf0-2b01945f61b3,Mt. Princeton,16 YO male was separated from father on Mt. Princeton and descended off main trail. Was reported to dispatch by 3rd party who was concerned he was trapped. Colorado 14ers Initiative group made contact ,Mobile_and_Responsive,f1c241c6-7b67-48af-9989-c8ebd5795316,2/22/2016 3:44:54 AM,H13227,4/21/2020 3:14:45 AM,MRA_Admin,,,,,,-106.21959699994,38.7459500000841
2932,945f3a42-b9c8-47c3-99f5-3d5e4e3888f3,Missouri Mountains east ridge,"2 Female hikers and 2 dogs were a no show from hike to Missouri, Belford and Oxford. RP was husband of one of the missing hiker. Missing parties located Missouri mountains east ridge. One party was air",Mobile_and_Responsive,e8a1215f-9828-4959-9e8d-9a0e4fde79a2,2/23/2016 1:38:04 AM,H13227,4/21/2020 3:14:45 AM,MRA_Admin,,,,,,-106.375722999764,38.9475950001724
2933,5c5b57e2-348a-4f8f-8a24-0da9c7efbb0d,McGoy Gulch,"Subject was missing for two days, until his car was found. He was found the next day.",Immobile_and_Responsive,2a0d6ab5-afaf-4a12-920b-13f5a932fb76,2/23/2016 6:49:32 PM,H13227,4/21/2020 3:14:46 AM,MRA_Admin,,,,,,-106.258736000387,38.6049320001572
2934,895fb7a5-1a23-4e31-9fe1-c8ee7233415e,Horn Fork Trail,23 Year old female hiking with Rocky Mountain Youth Corps became separated from the group at treeline between 0400 & 0500 hours. She was located hiking down the Horn fork trail at at 1606 hrs.,Mobile_and_Responsive,b3f52679-e527-484d-b414-acec934c5c16,2/28/2016 4:18:39 PM,H13227,4/21/2020 3:14:46 AM,MRA_Admin,,,,,,-106.307076233186,38.8737402221563
2935,5eeb976e-2f95-4819-8656-c74c40cbe947,,Mutual Aid Support to Marin SAR,,,2/8/2016 5:07:10 PM,MRA_Admin,2/21/2016 8:35:37 PM,MRA_Admin,,,,,,-122.909997289772,38.1696372092631
2936,b1db93de-bb8b-4543-8052-c6dcf37e5d52,,"Support from two Dog Handlers, each w/K-9",,,2/8/2016 5:07:10 PM,MRA_Admin,2/21/2016 8:35:37 PM,MRA_Admin,,,,,,-113.967700000175,46.3293999999844
2937,1a3262f0-433d-4ae8-be86-46474dffde7b,,,,4626ebfa-62ea-4719-b81c-a4496908be5e,2/8/2016 5:07:10 PM,MRA_Admin,2/21/2016 8:35:37 PM,MRA_Admin,,,,,,-134.570559368793,58.4324960478517
2938,78d2e008-eb05-4588-9314-a17721d4813b,,"January 10, 2016, 16-016, #1.  A 37 year old Los Angeles man, while snowboarding with friends off of the backside of Mammoth Mtn., became separated from his companions.  He contacted Mono County Sheriff via cell phone, and a rescue was started.  Vetter, who was working at Tamarack that day, deployed two Tamarack snowmobiles to the Twin Lakes campground and Horseshoe lake.  His location was relayed as 37.618647/119.020514.  He was found near the Bottomless Pit area and returned to his friends bef",Mobile_and_Responsive,bf19c317-8969-46e6-b171-fa534e2c7880,2/23/2016 5:02:14 PM,C02197,2/23/2016 5:02:14 PM,C02197,,,,,,-119.008300000241,37.620350000104
2939,2b3a1abe-09ff-4f8d-8783-3223175cbc28,,"January 13, 2016, 16-25, #2.  On January 13 at 0914, the Sheriff’s Department received a 911 call from a Livermore, CA man, age 24, stating that he was stuck on Paoha Island in Mono Lake.  He told dispatch that he had departed from Navy Beach the prior morning at 0700, and kayaked to Negit then Paoha Island, where he set up camp.  He indicated that while sleeping the winds began to blow at a high rate, which blew his tent away and destroyed it.  He said he did not have enough supplies to make it",Mobile_and_Responsive,5cd53aff-3227-4855-b28a-0440957c1cbd,2/23/2016 5:11:17 PM,C02197,2/23/2016 5:11:17 PM,C02197,,,,,,-119.024597717623,38.0128415481447
2940,b39c94eb-93ca-42e2-a788-255c12d47d2b,,"February 13, 2016, 16-96, #3.  On Saturday February 13, the Team responded to rescue a 43 year old woman from Southern California who was with a guided group heading in to attempt a winter accent of Matterhorn Peak.  Approximately 2 miles in from the Horse Creek trailhead at Twin Lakes Bridgeport, she displayed symptoms of stroke.  Team members hiked in to her location to assist members of Bridgeport Fire who were already on scene.  Litter transport  was very slow due to icy conditions.  CHP Hel",Immobile_and_Unresponsive,64a87f36-4b24-4e42-9046-333f92bafec0,2/23/2016 6:50:34 PM,C02197,2/23/2016 6:50:34 PM,C02197,,,,,,-119.373940000119,38.1144299997633
2941,4d35e619-4101-47a3-9f75-628622463933,,"February 14–16, 2016, 16-97, #4. On Sunday night February 14, Mono County dispatch received a 911 call from a 28 year old man from Santa Barbara who was lost in the White Mountains. The 911 call gave coordinates for the subject in the Millner Creek drainage.  The Mono County Sheriff Search and Rescue Team was called out at 11:30 PM, and made cell phone contact with the subject.  He had ridden a motorcycle up to the Spark Plug mine area, and had then hiked to the summit of White Mountain Peak, bu",Mobile_and_Responsive,c7f200b9-01fa-4a8f-bcb1-b462ca792558,2/23/2016 7:00:04 PM,C02197,2/23/2016 8:14:25 PM,C02197,,,,,,-118.237377883293,37.5880210569123
2942,fcba3f0f-b22f-44c8-867e-f7716759197a,,On 2/20/2016 at 1700 hours Search and Rescue responded to two lost and stranded individuals on the Humphrey's Trail. Subjects became lost while hiking down from the summit and were not properly clothed or equipped for the conditions.  Subjects called 911 advising they were unable to locate the trail.  SAR responded and was assisted by DPS Air Rescue and Snowbowl Ski Patrol.  Subjects were located by ski patrollers and assisted to the trail head.,Mobile_and_Responsive,dbd55605-d8b7-453c-af0d-c826e4f64574,3/1/2016 10:28:24 PM,D10213,3/1/2016 10:28:24 PM,D10213,,,,,,-111.682851123419,35.3333842092748
2943,d2530596-28d9-403c-8f0e-657e003297ff,,"February 21, 2016, 16-106 #5.  The subject experienced a dislocated hip after taking a fall down Ripper Chute off the Dana Plateau.  A team of two was inserted by CHP helicopter H40 to package the subject who was then hoisted by the helicopter and brought down to the highway 120 winter closure.   The subject was taken by ambulance to Mammoth Hospital.  The team snowshoed down to the road with the subject's two ski companions. After treatment the subject was released from the hospital later that ",Immobile_and_Responsive,6e15b134-5276-4504-b363-430211cfc6ba,4/4/2016 4:16:26 PM,C02197,4/4/2016 4:16:26 PM,C02197,,,,,,-119.207499999648,37.9179999999334
2944,4563d5f2-53e3-48fe-bba6-caf283acc7f2,,"March 8, 2016, 16-128, # 6  A party of three skiers and one snowboarder were descending a steep snow chute on Carson Peak known as Pete's Dream. A snow storm was just clearing the area leaving wind deposited snow across most of Mono County.  The 3rd skier was part way down when he triggered a slope failure releasing a slab avalanche across the width of the slope. This swept him off his feet, and carried him down the chute for approximately 300-400 vertical feet when he contacted a rock wall, inj",Immobile_and_Responsive,291a14e2-8fa0-4442-8aa5-82f2b71d5f04,4/4/2016 6:27:49 PM,C02197,4/4/2016 6:27:49 PM,C02197,,,,,,-119.117779999774,37.7590300001677
2945,19b1d617-711d-483e-903b-e066413e74ba,,SUBJECT LOCATED BY FAMILY ASSISTING WITH CONTAINMENT PATROL,MOBILE AND UNRESPONSIVE,4bf06c73-6b65-4af4-b031-759dde934f83,4/12/2016 9:58:54 PM,D10213,4/12/2016 9:58:54 PM,D10213,,,,,,-111.674744952671,35.2635496247847
2946,50e105c0-a784-4190-8ac1-f460d9eb9a3c,,SUBJECTS HAD FIRE AND WERE SPOTTED FROM SEARCH HELICOPTER. GROUND TEAM HIKED IN AND MET THEM TO VERIFY IDENTITY AND CONDITION AND THEN ESCORTED THEM TO THE TRAILHEAD.,Mobile_and_Responsive,f20f5943-b74d-469d-97c4-315d247d8948,4/19/2016 4:57:48 PM,D10213,4/19/2016 4:57:48 PM,D10213,,,,,,-111.837371056788,35.0219714907076
2947,0e6ca0f0-a8d1-40f1-a197-d63f655580eb,,See attachment in original mission entry.,,c9ba35b8-6037-410f-a394-be7e08b6d893,4/21/2016 5:34:24 AM,D62175,4/21/2016 5:34:24 AM,D62175,,,,,,-110.77340999969,32.3262400000416
2948,b72b92d0-723e-461f-b149-bfdd799b11c9,,CCSO-SAR  RESPONDED TO  A REPORT OF A LOST AND STRANDED HIKER ON HUMPHREYS PEAK. CELL PHONE INVESTIGATION INDICATED THE SUBJECT WAS NEAR THE TOP OF TEMPTATION GULLY AT 11700 FT ELEVATION. THE SUBJECT HAD SEVERAL UNDERLYING MEDICAL CONDITIONS THAT WERE COMPLICATING HIS SITUATION. SAR PERSONNEL HIKED TO HIS LOCATION AND ASSESSED HIM. THEY DETERMINED THAT THE BEST COURSE OF ACTION WAS TO HIKE WITH HIM TO THE HUMPHREYS SADDLE AND REEVALUATE THE EVACUATION OPTIONS. A SECOND TEAM ESTABLISHED AN EMERGE,Mobile_and_Responsive,027c0ba4-6685-44f8-890a-631833a201e8,4/23/2016 9:18:13 PM,D10213,4/23/2016 9:18:13 PM,D10213,,,,,,-111.685812889572,35.3375151369635
2949,8066192f-55d4-42ee-b874-209bacf9665f,,SUBJECT FOUND BY CONTAINMENT PATROL,Mobile_and_Responsive,841ffeb1-43de-4fc3-a689-ab7927a83fe6,5/2/2016 10:22:50 PM,D10213,5/2/2016 10:22:50 PM,D10213,,,,,,-110.977071345411,34.3375308767333
2950,675967c1-e65b-44a1-81ff-69a2e2962dae,,SUBJECT WAS FOUND ON DAY 3 OF SEARCH. THE SEARCH HAD TRANSITIONED INTO AN AREA SEARCH AND A TECHNICAL RESCUE TEAM SEARCHING SEGMENT 5 LOCATED HER DECEASED.,Immobile_and_Unresponsive,1e03e98d-9b0c-4bc1-87b2-5a63c720ad4e,5/12/2016 7:03:49 PM,D10213,5/12/2016 7:03:49 PM,D10213,,,,,,-111.730752969376,35.0062130249847
2951,32bd1d22-cf2c-420c-8ba5-52375697ca14,,SUBJECT WAS LOCATED IN AREA OF AN AUTHENTICATED CLUE FOUND THE PREVIOUS DAY. SUBJECT WAS DECEASED FROM A SELF INFLICTED GUNSHOT WOUND.,Immobile_and_Unresponsive,9ee52bd2-da77-4fb0-86b2-f771a2cb291a,7/7/2016 9:44:08 PM,D10213,7/7/2016 9:44:08 PM,D10213,,,,,,-111.70683947695,35.3385842246903
2952,98c5bbfe-afc5-479e-8c31-83dca8e16f29,,SUBJECT WAS FOUND DURING FOLLOW UP AREA SEARCH.,,c20ef2f4-f32f-4467-b0e9-e12e50b20591,8/3/2016 11:09:07 PM,D10213,8/3/2016 11:09:07 PM,D10213,,,,,,-112.595741279274,35.3010419471334
2953,d42e1142-d1fe-42bf-adda-72a1151bd9c6,,SUBJECT WAVED DOWN A PASSER BY AND USED THE PHONE TO CALL THE REPORTING PARTY WHO RELAYED THE INFORMATION TO THE INCIDENT MANAGMENT TEAM. A DEPUTY THEN MADE CONTACT WITH THE SUBJECT AND GAVE HIM A RIDE BACK TO CAMP.,,7096e341-fe66-4013-a6c4-4fbbfa9923ce,8/10/2016 9:53:34 PM,D10213,8/10/2016 9:53:34 PM,D10213,,,,,,-111.737697674158,35.0119329892099
2954,c2299276-096e-4d35-901e-3fb90d269837,,SUBJECT WAS FOUND BY CONTAINMENT PATROL.,,55439ece-1fa2-4c1a-936a-d9bea5857f3a,8/21/2016 9:32:35 PM,D10213,8/21/2016 9:32:35 PM,D10213,,,,,,-111.881071566603,35.873001606717
2955,30ccd19f-bb77-4dc7-b3db-8963aa09e22f,,FOUND BY CONTAINMENT PATROL.,,7b3363ee-daad-4b2b-8f71-e6a90e951a6e,9/6/2016 6:20:26 PM,D10213,9/6/2016 6:20:26 PM,D10213,,,,,,-111.847155604779,35.080000288206
2956,de45c5e8-e5e2-4943-834a-bdd88e1931ae,,SUBJECT CALLED 911 WHICH PROVIDED PHASE 2 LOCATION INFORMATION. RESCUERS RESPONDED TO THAT LOCATION TO LOCATE AND TRANSPORT THE SUBJECT.,,0f84f512-2a5c-4ad2-b562-ecce7bfcd1bd,9/6/2016 10:50:08 PM,D10213,9/6/2016 10:50:08 PM,D10213,,,,,,-111.725413926808,34.9376599743543
2957,af0045b2-d8d8-420c-b3bd-af14e66fe667,,"CCSO-SAR RESPONDED TO A REPORT OF A MISSING FEMALE ADULT WHO WALKED AWAY FROM A RESIDENCE FOLLOWING A MINOR ARGUMENT. THE SUBJECT LEFT IN THE DARK WITHOUT A LIGHT SOURCE, HER PHONE, OR WALLET. THE NEIGHBORHOOD WAS ADJACENT TO NATIONAL FOREST LAND. DEPUTIES SEARCHED THE AREA AROUND THE RESIDENCE AND THEN REQEUSTED ASSISTANCE FROM SAR. WHILE DRIVING INTO THE SEARCH AREA SAR PERSONNEL LOCATED THE SUBJECT WALKING ON DOUBLE A RANCH ROAD. SHE HAD SUFFERED A MINOR LEG INJURY WHILE WANDERING IN THE AREA",,7273f2bc-0cde-41ac-b50f-b523b7731798,9/17/2016 8:28:44 PM,D10213,9/17/2016 8:28:44 PM,D10213,,,,,,-112.482367601313,35.2324034280787
2958,549ca4fe-8103-4b2a-84be-ee38420db7c0,,"CCSO-SAR RESPONDED TO A REPORT OF TWO MISSING CHILDREN AGES 8 AND 9 IN THE FRY PARK AREA. THE CHILDREN WERE LAST SEEN AT APPROXIMATELY 0900 AND THE REPORT WAS MADE TO LAW ENFORCEMENT AT 1406. DEPUTIES, DETECTIVES, AND SAR RESPONDED AND REQUESTED ASSISTANCE FROM DPS AIR RESCUE. USFS AND AZGF OFFICERS ALSO RESPONDED. TRACKS WERE LOCATED BY A FAMILY MEMBER AND DETECTIVE IN THE AREA BEGAN TRACKING AND LOCATED THE CHILDREN IN GOOD CONDITION AND RETURNED THEM TO THE CAMP.",,5e435962-6503-4242-a51c-4c6ac28c700b,9/22/2016 8:40:00 PM,D10213,9/22/2016 8:40:00 PM,D10213,,,,,,-111.798986774129,35.02781186629
